Position_x,Potential_V,Time_0.00,Time_0.30,Time_0.60,Time_0.90,Time_1.20,Time_1.50,Time_1.80,Time_2.10,Time_2.40,Time_2.70,Time_3.00,Time_3.30,Time_3.60,Time_3.90,Time_4.20,Time_4.50,Time_4.80,Time_5.10,Time_5.40,Time_5.70,Time_6.00,Time_6.30,Time_6.60,Time_6.90,Time_7.20,Time_7.50,Time_7.80,Time_8.10,Time_8.40,Time_8.70,Time_9.00,Time_9.30,Time_9.60,Time_9.90,Time_10.20,Time_10.50,Time_10.80,Time_11.10,Time_11.40,Time_11.70,Time_12.00,Time_12.30,Time_12.60,Time_12.90,Time_13.20,Time_13.50,Time_13.80,Time_14.10,Time_14.40,Time_14.70
-27.5887943971986,0.0,1.091282188443624e-18,3.8945779937290735e-21,1.767496893182339e-23,1.2103304182964239e-25,1.410821072054088e-27,2.7963089777086006e-29,4.935134997187992e-31,8.758534396884541e-31,8.705320943814318e-31,3.115625956241155e-30,1.9676139982883892e-30,8.183925873131481e-31,5.710533817667948e-32,1.024979607777322e-30,1.1105047318544653e-30,4.214500133622294e-31,1.7063842006746182e-30,1.5835815844432253e-30,7.610287338563058e-31,7.100716225411475e-30,1.1596408380214602e-26,9.566106884745364e-24,3.819807144426054e-21,7.79104667681071e-19,8.623412090509485e-17,5.490454144389757e-15,2.126322029553587e-13,5.27991747541639e-12,8.82849727606613e-11,1.0397648407071573e-09,8.984142251910997e-09,5.90753935279028e-08,3.054116970112107e-07,1.277775154971408e-06,4.4378408795163325e-06,1.3084626787675512e-05,3.340090467699217e-05,7.510130216382705e-05,0.00015100542103556634,0.0002751384849762343,0.0004595994866964212,0.0007110852909000344,0.0010282321030601583,0.0014006823015355737,0.0018101633441187867,0.0022332000724165106,0.0026446514517229434,0.0030211766557304213,0.003343934434551632,0.0036001579215621036
-27.538769384692348,0.0,1.4970723547565545e-18,5.454312539863255e-21,2.5155678181038116e-23,1.7421962148868907e-25,2.0454147635029953e-27,3.972472437722059e-29,1.3049518184115822e-31,7.409641641396658e-31,1.5500855956344295e-30,3.293051409924435e-30,2.1404190045027518e-30,8.395026029092553e-31,5.079990728699801e-32,7.35294968618542e-31,1.0439436078322048e-30,1.9505133920034523e-31,1.4159302246159529e-30,2.274284736183536e-30,1.1565982602446318e-30,8.685364522119301e-30,1.4294896461479466e-26,1.1665675726287334e-23,4.574070105527012e-21,9.171831325964067e-19,9.992960091806717e-17,6.270866783463003e-15,2.3965560368769415e-13,5.879452311089802e-12,9.723669002201395e-11,1.1338635991312136e-09,9.709509920421427e-09,6.332842434208458e-08,3.250050567817989e-07,1.3507621436814626e-06,4.663293824359554e-06,1.3675000879191e-05,3.4736980321824356e-05,7.775871898716464e-05,0.00015571899823218268,0.00028268932817418095,0.00047064366148919,0.0007259729896334968,0.0010468755161239583,0.0014225144679023722,0.001834198656641227,0.0022581754376387554,0.002669207615160247,0.003044036022687395,0.0033640415800188627,0.003616765066463504
-27.488744372186094,0.0,2.051186026109771e-18,7.629222057284802e-21,3.5759044681746566e-23,2.5048317198091573e-25,2.9630153533116188e-27,5.867192188540658e-29,7.129674069344815e-31,7.31025903819113e-31,2.3550152143990724e-30,3.551462310921977e-30,2.277225020090485e-30,8.222557644224445e-31,1.2995678278717923e-31,4.723544674020486e-31,8.043808811682071e-31,1.98538635003706e-31,8.68178487163815e-31,2.491233089010953e-30,1.646791703099967e-30,1.2106989188739716e-29,1.772240882013629e-26,1.42219823223006e-23,5.474992596612634e-21,1.0793045337509747e-18,1.1575673386698467e-16,7.159680974011923e-15,2.70024176530734e-13,6.545045070223869e-12,1.0706529714221796e-10,1.2361476249044004e-09,1.0490832250812655e-08,6.787193038340008e-08,3.4578086939006925e-07,1.427631370746732e-06,4.899281977828821e-06,1.4289510173032792e-05,3.6120583921008815e-05,8.049781775006663e-05,0.00016055661338893314,0.00029040818977740796,0.00048189212042975676,0.0007410840621221292,0.0010657375420393346,0.0014445347325533692,0.0018583690615076403,0.0022832177054541583,0.0026937566414812425,0.003066817577650355,0.0033840110312493648,0.00363319016410388
-27.43871935967984,0.0,2.8068799652160218e-18,1.0658131650044791e-20,5.0770125590365246e-23,3.597076985906441e-25,4.286886234354872e-27,8.824260154667822e-29,2.9393816273962708e-30,7.393689553009518e-31,3.142860038987581e-30,3.857920143969902e-30,2.255519097678472e-30,7.624151477971636e-31,2.822363291156115e-31,3.3681606191351985e-31,4.996405135693972e-31,3.893714658355865e-31,2.9893411896169746e-31,2.1449116037178118e-30,1.9094036929966113e-30,1.7351981702628012e-29,2.2078000521605334e-26,1.7333030487866772e-23,6.5506360200912845e-21,1.269579049965462e-18,1.34040349710665e-16,8.171591790903942e-15,3.0414055597055454e-13,7.283742014585855e-12,1.178535249796278e-10,1.3472984488005327e-09,1.1332210088477764e-08,7.27245883274308e-08,3.6780555289883316e-07,1.5085722783485099e-06,5.146248631135512e-06,1.4929021456525901e-05,3.755315153998236e-05,8.332063141417887e-05,0.00016552072682877897,0.00029829757947863385,0.0004933469137281692,0.0007564195998185873,0.0010848179694020912,0.0014667414867007777,0.0018826717224667412,0.0023083231884485395,0.0027182944743330173,0.003089517377292863,0.0034038393560328526,0.0036494305605305672
-27.388694347173587,0.0,3.836181647995398e-18,1.487107835731134e-20,7.199510386091016e-23,5.15954285827294e-25,6.192285866918201e-27,1.3244034603225996e-28,7.099431666628585e-30,6.64596555192197e-31,3.831353965834036e-30,4.14391283179008e-30,2.0208777396585013e-30,6.664096333391489e-31,4.665862598594804e-31,3.7142574726896625e-31,2.641247652581124e-31,6.329360029701602e-31,1.2870380217080946e-32,1.4314040503464669e-30,1.792369363960847e-30,2.3675644179262049e-29,2.7542853326423325e-26,2.1116083706355875e-23,7.834340326794586e-21,1.4928058945425145e-18,1.5515368697646683e-16,9.32323557391987e-15,3.4245440289694416e-13,8.103315055551257e-12,1.2969159367884493e-10,1.4680516358529717e-09,1.2238027718063855e-08,7.790619339779442e-08,3.911489438478802e-07,1.5937825915835919e-06,5.404653262608877e-06,1.5594427259880033e-05,3.903615240060326e-05,8.62292263157606e-05,0.0001706138215533529,0.00030636000812797197,0.0005050100649674498,0.0007719806409123359,0.0011041165153794575,0.0014891330450101652,0.001907103735258196,0.0023334881504523605,0.0027428170335865648,0.0031121314799207253,0.003423523145386367,0.0036654836402860366
-27.338669334667337,0.0,5.2363783147211334e-18,2.0723560285219455e-20,1.0196943699692089e-22,7.392017536348256e-25,8.92938453121221e-27,1.9607068244710965e-28,1.2768668766192883e-29,5.068541311786989e-31,4.401662665473313e-30,4.324656626348338e-30,1.6082052137324862e-30,5.525699510419186e-31,6.245698006743557e-31,5.532960627000825e-31,2.011042563488078e-31,7.772694266837898e-31,2.6899383103242568e-31,6.917485112534183e-31,1.3714360916358228e-30,2.9866226391707865e-29,3.4288068394959924e-26,2.571213070084276e-23,9.365701058084333e-21,1.7545865159727646e-18,1.7952544218359298e-16,1.063343936436041e-14,3.854677218867404e-13,9.012333664223942e-12,1.4267786013396678e-10,1.5992008368167243e-09,1.3212971151704927e-08,8.343772079484265e-08,4.158844544790539e-07,1.683468629435585e-06,5.674972012060071e-06,1.628664639306556e-05,4.057108925737069e-05,8.922570211381673e-05,0.0001758384025900304,0.0003145979865148411,0.0005168835695801109,0.0007877681688903389,0.0011236328247262446,0.0015117076452991743,0.001931662128022971,0.0023587088075171423,0.0027673202166317006,0.0031346559468196675,0.0034430590147401623,0.003681346827251989
-27.288644322161083,0.0,7.138704347774692e-18,2.884342102987957e-20,1.442478504158603e-22,1.057802776836374e-24,1.2857006441862437e-26,2.8553767583527996e-28,1.8840262223326653e-29,4.420126015083811e-31,4.8700969941516885e-30,4.329994581614539e-30,1.1241122266052422e-30,4.471739420655915e-31,7.001622466223551e-31,8.187149377800212e-31,3.3969662318337624e-31,7.335974813709951e-31,1.1415729730239862e-30,2.332807152325187e-31,8.754408732071671e-31,3.494868060548811e-29,4.2523932027318616e-26,3.129189752784823e-23,1.1191720902587139e-20,2.061456242630357e-18,2.0764781646932185e-16,1.2123501480793228e-14,4.33740758833607e-13,1.0020243610797437e-11,1.5691951858356897e-10,1.741602124244984e-09,1.4262047502455938e-08,8.934139014064986e-08,4.420892361282289e-07,1.7778456248440796e-06,5.957698163796771e-06,1.7006624484534562e-05,4.2159498762620384e-05,9.231219171317059e-05,0.00018119699630596043,0.0003230140241201228,0.0005289693933093821,0.0008037831111028503,0.0011433664688250916,0.0015344634482719578,0.001956343861751112,0.002383981328922295,0.002791799899690313,0.003157086843608129,0.003462443605115362,0.003697017585482321
-27.23861930965483,0.0,9.719956074950145e-18,4.0094945985956006e-20,2.0380783838150786e-22,1.5119455500599315e-24,1.8491162407295584e-26,4.103775552255993e-28,2.407041751221426e-29,8.300329030026246e-31,5.25276158164057e-30,4.131878715449405e-30,6.979878212582816e-31,3.748112312404995e-31,6.629435923688368e-31,1.0980754422194859e-30,6.287951688981454e-31,5.273770861903508e-31,2.4180829503408368e-30,2.033514892441023e-31,5.5222080554667365e-31,3.9053350515292515e-29,5.257207026370791e-26,3.806297787723449e-23,1.3368170554356243e-20,2.421037123507365e-18,2.400856969799512e-16,1.3817507015415133e-14,4.878985397965754e-13,1.1137453151225423e-11,1.7253335844406424e-10,1.8961786316631048e-09,1.5390605500724352e-08,9.564073306649927e-08,4.6984434896920864e-07,1.877138054011473e-06,6.253342638206015e-06,1.775533452135939e-05,4.380295181996959e-05,9.549086116172454e-05,0.00018669214968867386,0.00033161062783877606,0.0005412694706559721,0.0008200263373354627,0.0011633169447518648,0.0015573985372898682,0.0019811458307669822,0.0024093018382120323,0.00281625193914704,0.0031794202415945257,0.00348167358429217,0.003712493420029813
-27.188594297148576,0.0,1.3217999572006064e-17,5.566637332889433e-20,2.8761037990075946e-22,2.1585264676886745e-24,2.657311598567501e-26,5.855732539010884e-28,2.8070790666881524e-29,2.130878639885588e-30,5.550946098947939e-30,3.754676954894371e-30,4.251492183014104e-31,3.463050442638246e-31,5.263465713362455e-31,1.3351625331384166e-30,9.680518956994416e-31,3.002828869367963e-31,3.622279389615335e-30,5.448941106899482e-31,5.581097062858475e-31,4.392635720336574e-29,6.492293381871689e-26,4.627760006762775e-23,1.596120195551267e-20,2.8422149706849637e-18,2.774871334570848e-16,1.5742682436728513e-14,5.486381181757403e-13,1.2375427332285052e-11,1.8964658378103092e-10,2.063925515409842e-09,1.6604357214160302e-08,1.023606640728861e-07,4.992349382973317e-07,1.9815799750844713e-06,6.562434491805296e-06,1.8533777390334418e-05,4.550305392528124e-05,9.876390952118293e-05,0.00019232642959290223,0.00034039030067314316,0.0005537857033111502,0.0008364986583885252,0.0011834836743672467,0.0015805109181791365,0.0020060648632520424,0.002434666414261802,0.002840672172896901,0.003201652219137735,0.0035007456479681284,0.0037277718777692973
-27.138569284642323,0.0,1.7952448423970552e-17,7.718921500819135e-20,4.0537812294339756e-22,3.0779996547126934e-24,3.8163262554259334e-26,8.34565127598735e-28,3.235236455612799e-29,4.730191147281192e-30,5.768555511764021e-30,3.2660797589875316e-30,3.3035852709089624e-31,3.507675565760641e-31,3.504260651345661e-31,1.483567765707628e-30,1.2522533795710693e-30,2.5750437405106695e-31,4.212029740207922e-30,1.0290618918721083e-30,9.09888782320313e-31,5.258184080331794e-29,8.024622954758516e-26,5.624104418105302e-23,1.9049257611766095e-20,3.335344224266156e-18,3.205952925065824e-16,1.7929793952308702e-14,6.167366040849332e-13,1.3746791143752819e-11,2.08397699130034e-10,2.245915259852577e-09,1.7909401034232953e-08,1.0952755479614944e-07,5.303504175422604e-07,2.0914153763440994e-06,6.885521425650544e-06,1.9342982419556966e-05,4.7261445494396364e-05,0.00010213356871052573,0.0001981024219532959,0.0003493555403972402,0.0005665199585769429,0.0008532008246649757,0.001203866003435509,0.001603798519076121,0.002031097721805358,0.0024600710923741815,0.0028650564217090778,0.0032237788630102705,0.003519656520906314,0.0037428505482174136
-27.08854427213607,0.0,2.435219784627781e-17,1.0690073512522297e-19,5.706739901520372e-22,4.383992273950435e-24,5.477028369535113e-26,1.1928200955833443e-27,4.0794700082514756e-29,8.713900099633198e-30,5.946747291871554e-30,2.7605655872960672e-30,3.69368258916121e-31,3.5846502762321095e-31,2.210726135612638e-31,1.4978470239049003e-30,1.4016048991901494e-30,5.674418119928661e-31,3.884870929207292e-30,1.3594216173476363e-30,1.4907603309827207e-30,6.800303786468137e-29,9.935257877338374e-26,6.832143675272711e-23,2.2725316431564087e-20,3.912485227814007e-18,3.7026209168187945e-16,2.0413594845249173e-14,6.93060057086342e-13,1.5265442308525213e-11,2.2893746671353004e-10,2.4433033478747785e-09,1.9312245995547806e-08,1.1716931182024537e-07,5.632846582007992e-07,2.206898534032188e-06,7.223170301980401e-06,2.018400791998381e-05,4.907980217685047e-05,0.0001056021033215131,0.00020402273096275847,0.00035850883819238665,0.0005794740677743232,0.000870133524767658,0.0012244632007713107,0.001627259190310653,0.0020562411040418965,0.0024855118654036885,0.0028894004906065587,0.0032457962697633445,0.0035384029580738446,0.0037577270643471246
-27.038519259629815,0.0,3.2992039171870576e-17,1.4786490214932688e-19,8.023942593783835e-22,6.2367849931986104e-24,7.853074422024731e-26,1.7119113057270938e-27,5.900352547490517e-29,1.3674001774784428e-29,6.184113571623695e-30,2.3519322488936894e-30,4.646957766719054e-31,3.361425569820027e-31,2.0791716424188003e-31,1.3439132005115461e-30,1.3719037549967616e-30,1.2445194931014652e-30,2.8018254586907902e-30,1.3284927209792284e-30,2.088270736619655e-30,9.146141687493916e-29,1.231435704572082e-25,8.296200975411275e-23,2.7099522942044863e-20,4.587679462701159e-18,4.2746373680151235e-16,2.3233327637074528e-14,7.785733314299684e-13,1.6946674567986252e-11,2.5142994046010026e-10,2.6573343197924424e-09,2.0819837496840335e-08,1.2531545817658657e-07,5.981361868826668e-07,2.32829437993464e-06,7.5759676689626445e-06,2.105794172645132e-05,5.095983515477821e-05,0.00010917181040548522,0.00021008997821611748,0.00036785267725457713,0.0005926498246403624,0.0008872973841072382,0.001245274457415477,0.0016508907043279028,0.002081491643228527,0.00251098468491021,0.0029137001702609325,0.0032677005470932315,0.003556981745770924,0.0037723991033932016
-26.988494247123562,0.0,4.464128358537717e-17,2.0427246049594745e-19,1.1268327260193428e-21,8.862188823400624e-24,1.1246298747204453e-25,2.4643481419873603e-27,9.254559902129199e-29,1.8667150954367422e-29,6.61694882668991e-30,2.1788424451892175e-30,5.523127275106531e-31,2.678090254203517e-31,3.1933411214168226e-31,1.0312975337118146e-30,1.1629852154411922e-30,2.079359967996316e-30,1.5352694601629822e-30,9.581712266785815e-31,2.4593199954734516e-30,1.2155937164120386e-28,1.5260752299528385e-25,1.0069661241491195e-22,3.2302271803446085e-20,5.377268870445577e-18,4.933184153011906e-16,2.643328761566271e-14,8.743509717627454e-13,1.8807312391344357e-11,2.7605358261461273e-10,2.889348245188759e-09,2.243958449557357e-08,1.3399721867896359e-07,6.350083896648203e-07,2.4558788788351066e-06,7.94452029338717e-06,2.196590173763406e-05,5.290329142621419e-05,0.00011284501923072661,0.00021630680181885452,0.00037738953137395303,0.0006060489837153078,0.0009046929635219433,0.0012662988858407715,0.0016746907556492302,0.00210684590895764,0.002536485462340426,0.002937951238401447,0.0032894878152079144,0.003575389702750536,0.0037868643876435445
-26.938469234617312,0.0,6.032824684865351e-17,2.818479120822809e-19,1.5805306995545048e-21,1.2577948810304608e-23,1.6083069927756862e-25,3.549932692968801e-27,1.4487869547771955e-28,2.2454527241886158e-29,7.360499966655565e-30,2.4045064232701428e-30,6.1129122675378605e-31,1.673433671099655e-31,4.846218530563872e-31,6.371438780580111e-31,8.39864102989463e-31,2.6916642762994505e-30,7.183813092433428e-31,5.202656474970954e-31,2.431427537385453e-30,1.550412700618181e-28,1.8890065088870798e-25,1.2216865814499837e-22,3.8487852877587985e-20,6.300265676611297e-18,5.691064380499119e-16,3.0063454990358974e-14,9.815892669802772e-13,2.0865858115172652e-11,3.0300246913135435e-10,3.14078763355438e-09,2.417938825122938e-08,1.4324760924441922e-07,6.740097239521122e-07,2.589939415948592e-06,8.329455701127111e-06,2.2909036454388838e-05,5.491195407199596e-05,0.00011662409100969285,0.00022267585546065664,0.0003871218634867755,0.0006196732587205218,0.0009223207579102952,0.0012875355191886715,0.0016986569608726486,0.0021323004078584035,0.0025620100702367045,0.002962149461237621,0.0033111542081933417,0.003593623681328607,0.0038011206852115696
-26.88844422211106,0.0,8.142565329178003e-17,3.884007650463987e-19,2.214206931930705e-21,1.783063428958318e-23,2.2966523633465157e-25,5.105223486083935e-27,2.1649573687859533e-28,2.4081219047714906e-29,8.439554135311683e-30,3.178968372707973e-30,6.617533572720432e-31,7.139900519116727e-32,5.865485983865616e-31,2.841720984921447e-31,5.458246364463978e-31,2.727124700008682e-30,6.205263801733209e-31,3.832153901923922e-31,2.024537883351614e-30,1.8952122931889068e-28,2.3350286919812576e-25,1.4815353403270031e-22,4.5838778763421557e-20,7.378779716270056e-18,6.562931670867893e-16,3.4180203731035357e-14,1.1016195804552948e-12,2.3142652603726022e-11,3.324875904690455e-10,3.4132048110719184e-09,2.6047672695689518e-08,1.5310153035500165e-07,7.152539380429487e-07,2.73077519444033e-06,8.73142272517424e-06,2.388852551589858e-05,5.698764250545519e-05,0.00012051141859541983,0.00022919980745360316,0.0003970521242003451,0.0006335243209282076,0.0009401811948779034,0.0013089833105380734,0.0017227868587133936,0.002157851584345607,0.002587554343473239,0.0029862905948947515,0.0033326958753786833,0.0036116805684841637,0.0038151658107855486
-26.838419209604805,0.0,1.0976359246274473e-16,5.345711976137448e-19,3.0981697007008297e-21,2.5247119550815027e-23,3.275115008891916e-25,7.318697965543754e-27,3.068052551267749e-28,2.3680050860034948e-29,9.744957455158755e-30,4.550371975859786e-30,7.380529023199883e-31,1.4007937867810438e-32,5.368565224419795e-31,7.217868436746534e-32,4.607733586387398e-31,2.1041206185110266e-30,9.793798518138845e-31,7.600489457478934e-31,1.51597576474546e-30,2.2685976020848444e-28,2.8838578416877287e-25,1.7958515389074949e-22,5.45709045510767e-20,8.638511710182926e-18,7.56555110501898e-16,3.884709605765827e-14,1.2359230863440906e-12,2.5660050611575674e-11,3.6473825486186265e-10,3.708269792391076e-09,2.8053416512448762e-08,1.6359586481985443e-07,7.588602985989146e-07,2.8786976431272947e-06,9.151092061044549e-06,2.490558023301021e-05,5.9132212704057556e-05,0.00012450942614643015,0.00023588133973483983,0.00040718275029141463,0.0006476037975239304,0.0009582746333994694,0.0013306411322067673,0.0017470779100849981,0.002183495821406135,0.0026131140805188947,0.003010370386861826,0.003354108982700065,0.0036295572869490195,0.003828997626352233
-26.78839419709855,0.0,1.4777871517605464e-16,7.348373628281594e-19,4.329760416030055e-21,3.570633436860755e-23,4.664811113817913e-25,1.0455201874135484e-26,4.192188936847672e-28,2.3153514465394395e-29,1.1038080766778958e-29,6.36002271154153e-30,8.58809638990684e-31,7.449500805556363e-34,3.483410369724953e-31,1.825022627102648e-32,6.890381264593533e-31,1.124068877934312e-30,1.2473080522912799e-30,1.5338997312759325e-30,1.3384550912082513e-30,2.7488966519591877e-28,3.5611882751174737e-25,2.1758817971457317e-22,6.493943165949949e-20,1.0109323113763539e-17,8.718096077910514e-16,4.413577258581568e-14,1.3861470542354259e-12,2.8442612127258024e-11,4.000036016268259e-10,4.027778677828357e-09,3.020618700974219e-08,1.7476958000182963e-07,8.049538262183617e-07,3.034030834447867e-06,9.589156829335951e-06,2.5961444118151124e-05,6.13475574221391e-05,0.00012862056875944335,0.00024272314683358622,0.00041751616317865553,0.0006619132699630324,0.0009766013624971771,0.0013525077750865388,0.0017715274982211882,0.002209229441422713,0.0026386850447262717,0.0030343845774509852,0.003375389714062243,0.0036472507962859086,0.0038426140418937847
-26.738369184592298,0.0,1.9871102860834673e-16,1.0088743293768806e-18,6.043578097254802e-21,5.0439131831966995e-23,6.637229773873972e-25,1.4893889292707157e-26,5.680572180261803e-28,2.624399194668453e-29,1.2004782886350308e-29,8.204042633049525e-30,1.0145932344590441e-30,6.301398958508739e-33,1.423224713875473e-31,7.357505365788602e-32,1.1421970291768671e-30,3.074058093150581e-31,1.0623640443336039e-30,2.303020617435402e-30,1.7864603828794646e-30,3.4556376049699372e-28,4.398877494895079e-25,2.635174153661926e-22,7.724590791987359e-20,1.1825895231608867e-17,1.004248577059234e-15,5.0126949282554884e-14,1.5541228382435292e-12,3.151731108049622e-11,4.3855423258405136e-10,4.373662608108307e-09,3.2516175876101375e-08,1.8666383467717146e-07,8.53665539315962e-07,3.197111912774189e-06,1.004633314519602e-05,2.7057393411197013e-05,6.3635606383896e-05,0.00013284733206921087,0.00024972793480233145,0.0004280547673697317,0.0006764542723220497,0.0009951615999367286,0.0013745819480128537,0.0017961329288389242,0.0022350487070348373,0.0026642629656461123,0.0030583289012677327,0.00339653427269732,0.0036647580939540066,0.003856013016058641
-26.688344172086044,0.0,2.6686312446843253e-16,1.3833849694160897e-18,8.425505472433586e-21,7.116710410143757e-23,9.434624419696825e-25,2.1183746261020588e-26,7.842007396574998e-28,3.7643503515836715e-29,1.2354712209883037e-29,9.54358766707646e-30,1.1811687379495911e-30,4.6086902352534676e-33,6.560402975278981e-32,2.187307141808528e-31,1.5361790713343795e-30,2.673554636137607e-32,5.380781444318086e-31,2.6288674276680673e-30,2.7046811570472363e-30,4.496703948770631e-28,5.434808352971273e-25,3.190048478886611e-22,9.184641181611428e-20,1.3828491596584139e-17,1.156376857749273e-15,5.6911533632516e-14,1.7418857417709612e-12,3.4913762907683044e-11,4.806839702116344e-10,4.747997310529035e-09,3.499423691052077e-08,1.9932209070073177e-07,9.051327065115398e-07,3.368291533134964e-06,1.0523360694431445e-05,2.8194737600636146e-05,6.599832645578476e-05,0.000137192231814828,0.0002568984201121368,0.0004388009488835266,0.0006912282896461501,0.0010139554909422035,0.0013968622771701044,0.001820891430343065,0.0022609498220366644,0.0026898435403666494,0.003082199088691036,0.003417538882519871,0.0036820762163606983,0.0038691925568082506
-26.63831915957979,0.0,3.579411839015266e-16,1.8945634103473853e-18,1.173192531053946e-20,1.0029528216035356e-22,1.3398255616615253e-24,3.012003345280251e-26,1.1162576681463e-27,6.132143373156844e-29,1.1970154073130479e-29,9.967052607152992e-30,1.3515246827653399e-30,1.0777738199839339e-32,1.6531158896309724e-31,5.41198550775655e-31,1.5632523688928308e-30,2.2563512432419804e-31,1.1248914625825888e-31,2.318232920422258e-30,3.466593397227599e-30,5.910253972147828e-28,6.713477978827512e-25,3.8601416011288966e-22,1.091611987588366e-19,1.6163838505919434e-17,1.3310557596857686e-15,6.459187377945318e-14,1.9516969455110896e-12,3.8664472592048276e-11,5.267117517354013e-10,5.153013272258905e-09,3.765192582330646e-08,2.1279022965315237e-07,9.594991077308356e-07,3.5479343104119207e-06,1.1021003315971799e-05,2.9374819939341545e-05,6.843772179747324e-05,0.00014165781337189905,0.00026423732851201616,0.00044975707364815735,0.0007062367562936896,0.0010329831069308582,0.001419347305533251,0.0018458001540730665,0.0022869289323118134,0.002715422434877414,0.003105990867362839,0.003438399789477742,0.003699202239898693,0.003882150722042523
-26.588294147073537,0.0,4.795029476543682e-16,2.5914051807605903e-18,1.6316013505352485e-20,1.4117930270537933e-22,1.9007647646399266e-24,4.2844531071003845e-26,1.6262801469279953e-27,9.899853441660608e-29,1.1103316630942417e-29,9.48008689808648e-30,1.5704351522783586e-30,9.261439188816093e-32,3.27787548971722e-31,1.1778487931771127e-30,1.1404725465603898e-30,5.02146798281772e-31,1.0588450880018716e-31,1.5447523038067481e-30,3.398556605711413e-30,7.644954120666401e-28,8.28804242769895e-25,4.66903882371082e-22,1.2968612269944541e-19,1.888614026956822e-17,1.531552514085232e-15,7.328315593460212e-14,2.1860677039275393e-12,4.280510492628618e-11,5.769836689716612e-10,5.591106578359893e-09,4.050154220760448e-08,2.2711667465098361e-07,1.0169153042187837e-06,3.7364192790641624e-06,1.1540049590388263e-05,3.0599017954241477e-05,7.095583399045673e-05,0.00014624665124992158,0.00027174739385239864,0.0004609254858754973,0.0007214810542790085,0.0010522444442689937,0.0014420354923466534,0.001870856174591961,0.002312982126804892,0.0027409952854569363,0.0031296999636861523,0.0034591132628981145,0.0037161332819676345,0.003894885620206677
-26.538269134567287,0.0,6.415454044657016e-16,3.540149128817663e-18,2.2663668461455243e-20,1.9849538176905148e-22,2.693544207417332e-24,6.097425717501557e-26,2.38325801784037e-27,1.5019468483922639e-28,1.0576722571047143e-29,8.61410984112486e-30,1.9511241917908276e-30,3.2315721486071032e-31,3.6367109501075917e-31,2.124056537776006e-30,5.154780244772462e-31,5.283237271000116e-31,4.230814144301219e-31,7.250256068663792e-31,2.3843281753375836e-30,9.606419946591172e-28,1.0223611968643914e-24,5.645033225756511e-22,1.5400610833219335e-19,2.2058248970177734e-17,1.7615964090858535e-15,8.311496705121869e-14,2.4477860347946373e-12,4.737477888571386e-11,6.318751643992102e-10,6.064850454125514e-09,4.3556173785432776e-08,2.4235251750560405e-07,1.077538917665003e-06,3.934140363419804e-06,1.2081313434151406e-05,3.186874394917023e-05,7.355474214345264e-05,0.00015096134855426633,0.00027943135687267547,0.0004723085064129558,0.0007369625116146964,0.0010717394230501224,0.0014649252126408246,0.001896056490017815,0.0023391054385292365,0.002766557700083669,0.003153322104331037,0.003479675596827788,0.0037328665019795066,0.0039073954108820984
-26.488244122061033,0.0,8.572747263076412e-16,4.830230121863908e-18,3.144254484269782e-20,2.787520634243645e-22,3.812433633340473e-24,8.676970852091119e-26,3.461638381094754e-27,2.1495564283803193e-28,1.1879473022143708e-29,8.202065189447703e-30,2.6539229458204178e-30,6.9854734049003e-31,2.0269805447075497e-31,3.084966779053741e-30,8.472652777307272e-32,4.146203125860966e-31,6.945105366242487e-31,2.287670195254726e-31,1.0813576552570884e-30,1.1754108756035929e-27,1.2600915733045096e-24,6.822071737916306e-22,1.8281090944383985e-19,2.575301284655749e-17,2.0254424845168085e-15,9.423304164557725e-14,2.7399461477630565e-12,5.2416388149670074e-11,6.91793394629306e-10,6.577007553441454e-09,4.68297430358814e-08,2.58551651421244e-07,1.1415349186423369e-06,4.141506858558495e-06,1.264563469928563e-05,3.318544550016822e-05,7.623656297369387e-05,0.00015580453641214737,0.0002872919639528335,0.0004839084310732333,0.0007526824006545334,0.0010914678858966994,0.0014880147567880259,0.001921398022397883,0.002365294845610612,0.002792105259869244,0.0031768530177474644,0.003500083111367025,0.0037493991023473793,0.003919678305362349
-26.43821910955478,0.0,1.1441135939503763e-15,6.582245718041083e-18,4.3568884453999754e-20,3.9099724039077745e-22,5.389504952424179e-24,1.233660339731156e-25,4.953070684792413e-27,2.989943733619183e-28,1.7050833533499518e-29,8.888171201185505e-30,3.817500086973108e-30,1.1013070534768783e-30,2.892684873250799e-32,3.580785923373734e-30,4.2847472495864234e-32,6.0307932234790185e-31,6.980794482636218e-31,1.2694781258588103e-31,4.16676917477121e-31,1.4188874060525479e-27,1.5519765885127464e-24,8.240926787323447e-22,2.1691345110551814e-19,3.00548314252193e-17,2.327943767474305e-15,1.0680121370062127e-13,3.0659808813757647e-12,5.797694996987315e-11,7.571797731668749e-10,7.130543037091145e-09,5.033705631726391e-08,2.7577090942601406e-07,1.209075924560458e-06,4.358943921797857e-06,1.3233879778048971e-05,3.455060594247505e-05,7.90034508632477e-05,0.00016077887336202773,0.00029533196582924907,0.0004957275289427836,0.0007686419364382683,0.0011114295967866335,0.0015113023300975788,0.0019468776181258095,0.0023915462723666644,0.0028176335205135827,0.0032002884356843292,0.003520332153996161,0.003765728329457276,0.003931732567214542
