Spatial_x,Real_Psi,Imag_Psi,Prob_Density
-5.651302605210421,-0.10671876120520826,-1.2134726787391998,1.483904836039663
-5.631262525050101,-0.084928056216105,-1.217766907169763,1.4901690149304558
-5.61122244488978,-0.0630691407605506,-1.221083078966677,1.4950216022550142
-5.591182364729459,-0.04115957095469697,-1.223418530727113,1.498447011607663
-5.571142284569138,-0.019216943598031073,-1.224771386719293,1.50043424064755
-5.551102204408818,0.0027411179595908403,-1.2251405603889922,1.500976906437922
-5.531062124248497,0.024696977972248336,-1.2245257552322126,1.5000732659479823
-5.511022044088176,0.0466330024621999,-1.2229274650333217,1.4977262216514662
-5.490981963927856,0.06853157338272249,-1.2203469734684667,1.493943312203958
-5.470941883767535,0.09037510276814908,-1.216786353074582,1.488736688228895
-5.4509018036072145,0.11214604685974024,-1.2122484635848203,1.4821230732900244
-5.430861723446894,0.1338269201960644,-1.2067369496317397,1.4741237101756794
-5.410821643286574,0.15540030965654197,-1.2002562378200965,1.4647642926674014
-5.390781563126253,0.1768488884469034,-1.1928115331715912,1.4540748830120673
-5.370741482965932,0.1981554300152961,-1.1844088149444252,1.4420898153626045
-5.350701402805611,0.21930282188789865,-1.1750548318310243,1.4288475854974323
-5.330661322645291,0.24027407941289797,-1.1647570965377871,1.4143907271728515
-5.31062124248497,0.2610523594018199,-1.1535238797512095,1.3987656755055398
-5.290581162324649,0.2816209736572255,-1.1413642034952365,1.3820226178239592
-5.270541082164329,0.30196340237594144,-1.1282878338851696,1.364215332467743
-5.250501002004008,0.3220633074170367,-1.1143052732839522,1.345401016052824
-5.2304609218436875,0.34190454542389037,-1.0994277518671394,1.325640099757149
-5.210420841683367,0.3614711807898304,-1.0836672186033125,1.3049960552170337
-5.190380761523047,0.38074749845690326,-1.0670363316571985,1.2835351906576402
-5.170340681362726,0.39971801653752226,-1.049548448223186,1.2613264379123887
-5.150300601202405,0.41836749874882756,-1.0312176137974223,1.2384411310153998
-5.130260521042084,0.43668096664980405,-1.0120585508970847,1.214952777078114
-5.110220440881764,0.4546437116712976,-0.9920866472359107,1.190936820186044
-5.090180360721443,0.47224130692929533,-0.9713179433654578,1.1664703990739917
-5.070140280561122,0.4894596188119552,-0.9497691197920493,1.1416320993581082
-5.050100200400802,0.5062848183311038,-0.9274574835797208,1.1165017011205873
-5.030060120240481,0.5227033922290698,-0.9044009544499514,1.0911599226577597
-5.01002004008016,0.5387021538319312,-0.8806180503893393,1.0656881612146822
-4.98997995991984,0.5542682536404755,-0.8561278727767652,1.0401682315389318
-4.96993987975952,0.5693891896503454,-0.8309500910420148,1.0146821030934094
-4.949899799599199,0.5840528173931029,-0.805104926868152,0.9893116367721938
-4.929859719438878,0.5982473596901232,-0.7786131379503662,0.9641383219651198
-4.909819639278557,0.611961416111511,-0.7514960013242988,0.9392430148156165
-4.889779559118237,0.6251839721324178,-0.7237752962772741,0.9147056785125237
-4.869739478957916,0.6379044079794273,-0.6954732868561283,0.8906051264500501
-4.849699398797595,0.6501125071598827,-0.6666127039857207,0.8670187690808624
-4.829659318637275,0.6617984646673274,-0.63721672721245,0.8440223652753777
-4.809619238476954,0.6729528948564527,-0.6073089660874651,0.8216897789859059
-4.789579158316633,0.683566838981231,-0.5769134412045231,0.8000927419972371
-4.7695390781563125,0.693631772390188,-0.5460545649077037,0.7793006235256951
-4.7494989979959925,0.7031396113730257,-0.5147571216844904,0.759380207406711
-4.729458917835672,0.712082719653103,-0.4830462482599634,0.7403954775865859
