Real_Psi_X,Imag_Psi_Y,Gauge_Lambda_Z,Heat_Probability_C
-0.31137627626536907,-0.3471333443377531,0.6336336336336337,0.21745674417200053
-0.30881444490311444,-0.34866440285095746,0.6346346346346347,0.21693322719623345
-0.30624613186034255,-0.35017749397093134,0.6356356356356356,0.21641097056318398
-0.30367145794058437,-0.35167259897648506,0.6366366366366366,0.2158899712386358
-0.30109054391708634,-0.35314969992821793,0.6376376376376376,0.2153702261956773
-0.29850351052793517,-0.35460877966737214,0.6386386386386387,0.21485173241468394
-0.2959104784712001,-0.3560498218146534,0.6396396396396397,0.21433448688330098
-0.2933115684000816,-0.35747281076902887,0.6406406406406406,0.21381848659642566
-0.29070690091807927,-0.35887773170649057,0.6416416416416416,0.21330372855618976
-0.28809659657417236,-0.36026457057879147,0.6426426426426426,0.21279020977194243
-0.2854807758580112,-0.3616333141121551,0.6436436436436437,0.21227792726023267
-0.2828595591951267,-0.362983949805953,0.6446446446446447,0.211766878044792
-0.28023306694215117,-0.36431646593135614,0.6456456456456456,0.21125705915651716
-0.2776014193820536,-0.36563085152995756,0.6466466466466466,0.21074846763345273
-0.2749647367193912,-0.36692709641236654,0.6476476476476476,0.21024110052077424
-0.2723231390755745,-0.3682051911567734,0.6486486486486487,0.20973495487077073
-0.2696767464841472,-0.3694651271074887,0.6496496496496497,0.20923002774282776
-0.2670256788860801,-0.37070689637345344,0.6506506506506506,0.20872631620341028
-0.264370056125083,-0.3719304918267202,0.6516516516516516,0.20822381732604556
-0.2617099979429282,-0.3731359071009098,0.6526526526526526,0.20772252819130627
-0.2590456239747914,-0.37432313658963734,0.6536536536536537,0.20722244588679334
-0.2563770537446109,-0.37549217544491154,0.6546546546546547,0.20672356750711932
-0.25370440666045513,-0.3766430195755096,0.6556556556556556,0.2062258901538913
-0.25102780200991315,-0.3777756656453217,0.6566566566566566,0.20572941093569405
-0.24834735895549942,-0.3788901110716689,0.6576576576576576,0.20523412696807328
-0.24566319653007151,-0.37998635402359704,0.6586586586586587,0.20474003537351895
-0.24297543363226887,-0.3810643934201403,0.6596596596596597,0.20424713328144858
-0.24028418902196488,-0.3821242289285605,0.6606606606606606,0.20375541782819032
-0.23758958131573596,-0.38316586096255995,0.6616616616616616,0.20326488615696656
-0.23489172898234825,-0.38418929068046687,0.6626626626626626,0.20277553541787724
-0.23219075033826195,-0.38519451998339493,0.6636636636636637,0.20228736276788314
-0.2294867635431509,-0.38618155151337796,0.6646646646646647,0.20180036537078985
-0.2267798865954392,-0.38715038865147805,0.6656656656656657,0.2013145403972308
-0.2240702373278584,-0.3881010355158667,0.6666666666666666,0.20082988502465082
-0.22135793340301763,-0.3890334969598832,0.6676676676676676,0.20034639643729024
-0.21864309230899423,-0.389947778570065,0.6686686686686687,0.19986407182616786
-0.2159258313549443,-0.39084388666415326,0.6696696696696697,0.19938290838906533
-0.21320626766672382,-0.391721828289075,0.6706706706706707,0.19890290333051022
-0.210484518182535,-0.3925816112188983,0.6716716716716716,0.19842405386176015
-0.20776069964858918,-0.393423243952763,0.6726726726726726,0.19794635720078657
-0.20503492861478415,-0.39424673571278784,0.6736736736736737,0.1974698105722584
-0.2023073214304057,-0.39505209644195133,0.6746746746746747,0.19699441120752628
-0.19957799423984354,-0.3958393368019492,0.6756756756756757,0.196520156344606
-0.1968470629783267,-0.3966084681710282,0.6766766766766766,0.1960470432281628
-0.19411464336767853,-0.3973595026417944,0.6776776776776777,0.19557506910949524
-0.19138085091209325,-0.39809245301899726,0.6786786786786787,0.19510423124651938
-0.188645800893924,-0.39880733281729214,0.6796796796796797,0.19463452690375246
-0.18590960836949785,-0.3995041562589774,0.6806806806806807,0.1941659533522975
-0.18317238816494774,-0.40018293827170687,0.6816816816816816,0.19369850786982706
