Position_X,Time_T,Probability_Heat
-1.900000000000004,3.1,1.9454235108893757e-06
-1.850000000000004,3.1,2.3761456419899226e-06
-1.8000000000000043,3.1,2.902230840916757e-06
-1.7500000000000044,3.1,3.5447927539132334e-06
-1.7000000000000046,3.1,4.329619646735804e-06
-1.6500000000000048,3.1,5.288209378307568e-06
-1.600000000000005,3.1,6.459033520393336e-06
-1.5500000000000052,3.1,7.889081356857407e-06
-1.5000000000000053,3.1,9.635745728615605e-06
-1.4500000000000055,3.1,1.1769126409861167e-05
-1.4000000000000057,3.1,1.4374843458140115e-05
-1.3500000000000059,3.1,1.7557473447893e-05
-1.300000000000006,3.1,2.1444746495580438e-05
-1.2500000000000062,3.1,2.619267251774757e-05
-1.2000000000000064,3.1,3.199180245676294e-05
-1.1500000000000066,3.1,3.907487575920552e-05
-1.1000000000000068,3.1,4.772616102705955e-05
-1.050000000000007,3.1,5.82928647148469e-05
-1.000000000000007,3.1,7.119906574377159e-05
-0.9500000000000073,3.1,8.696273527786982e-05
-0.9000000000000075,3.1,0.00010621652472554284
-0.8500000000000076,3.1,0.0001297331562619658
-0.8000000000000078,3.1,0.00015845643488318924
-0.750000000000008,3.1,0.0001935391266145545
-0.7000000000000082,3.1,0.00023638922305892706
-0.6500000000000083,3.1,0.00028872644904351293
-0.6000000000000085,3.1,0.00035265128121553816
-0.5500000000000087,3.1,0.0004307292475453757
-0.5000000000000089,3.1,0.0005260938909721761
-0.45000000000000906,3.1,0.000642572529484631
-0.40000000000000924,3.1,0.0007848398598304849
-0.3500000000000094,3.1,0.0009586055695109946
-0.3000000000000096,3.1,0.0011708434865884284
-0.25000000000000977,3.1,0.0014300714638929752
-0.20000000000000995,3.1,0.0017466932303650303
-0.15000000000001013,3.1,0.0021334159292275435
-0.1000000000000103,3.1,0.0026057601002613616
-0.05000000000001048,3.1,0.0031826825735629454
-1.0658141036401503e-14,3.1,0.0038873372736980866
0.049999999999989164,3.1,0.059698214597255606
0.09999999999998899,3.1,0.17300607930565348
0.1499999999999888,3.1,0.2723587650187879
0.19999999999998863,3.1,0.29749026576639265
0.24999999999998845,3.1,0.23315615042689727
0.2999999999999883,3.1,0.11838063008541062
0.3499999999999881,3.1,0.02278499524345396
0.3999999999999879,3.1,0.00435627522755446
0.44999999999998774,3.1,0.0742730843099959
0.49999999999998757,3.1,0.19012482429365923
0.5499999999999874,3.1,0.28163738428354135
0.5999999999999872,3.1,0.29330047336885
0.649999999999987,3.1,0.21803941821386447
0.6999999999999869,3.1,0.10150656497050443
0.7499999999999867,3.1,0.014389178697454536
0.7999999999999865,3.1,0.009531496906369147
0.8499999999999863,3.1,0.08988012418797352
0.8999999999999861,3.1,0.20669666140691623
0.949999999999986,3.1,0.2891217646115927
0.9999999999999858,3.1,0.28715747223531174
1.0499999999999856,3.1,0.20199529767528634
1.0999999999999854,3.1,0.08529347325443859
1.1499999999999853,3.1,0.007841759680344522
1.199999999999985,3.1,0.016621327106179407
1.249999999999985,3.1,0.10630660774176352
1.2999999999999847,3.1,0.2224957138129187
1.3499999999999845,3.1,0.29470989268298164
1.3999999999999844,3.1,0.2791449924693651
1.4499999999999842,3.1,0.1852424727810105
1.499999999999984,3.1,0.06996234201166479
1.5499999999999838,3.1,0.021502428660888695
1.5999999999999837,3.1,0.002585584461737151
1.6499999999999835,3.1,0.0022058947672308235
1.6999999999999833,3.1,0.02042330423151307
1.7499999999999831,3.1,0.05436168446467816
1.799999999999983,3.1,0.09866291146520975
1.8499999999999828,3.1,0.1463327955853589
1.8999999999999826,3.1,0.18984531028824117
1.9499999999999824,3.1,0.22233078625569586
1.9999999999999822,3.1,0.23866048112329497
2.049999999999982,3.1,0.23625629512886953
2.099999999999982,3.1,0.21549779637768385
2.1499999999999817,3.1,0.1796622953845598
2.1999999999999815,3.1,0.134407429805109
2.2499999999999813,3.1,0.08687794785008114
2.299999999999981,3.1,0.0445777096416517
2.349999999999981,3.1,0.014184992695049746
2.399999999999981,3.1,0.0004981387409081345
2.4499999999999806,3.1,0.005678001071962083
2.4999999999999805,3.1,0.028906793320981006
2.5499999999999803,3.1,0.06651719994666284
2.59999999999998,3.1,0.11257136472065038
2.64999999999998,3.1,0.15979834766437181
2.6999999999999797,3.1,0.2007420465981871
2.7499999999999796,3.1,0.22893835173073523
2.7999999999999794,3.1,0.23993568646210678
2.849999999999979,3.1,0.23199781344767784
2.899999999999979,3.1,0.20637794829842898
2.949999999999979,3.1,0.16712090439168395
2.9999999999999787,3.1,0.12042450577620967
-3.0,3.1500000000000004,9.771103112913618e-10
-2.95,3.1500000000000004,1.1934452292380106e-09
-2.9000000000000004,3.1500000000000004,1.4576772947044013e-09
-2.8500000000000005,3.1500000000000004,1.780411068259409e-09
-2.8000000000000007,3.1500000000000004,2.174598989430935e-09
-2.750000000000001,3.1500000000000004,2.65606120358326e-09
-2.700000000000001,3.1500000000000004,3.2441204798988125e-09
-2.6500000000000012,3.1500000000000004,3.9623777019523e-09
-2.6000000000000014,3.1500000000000004,4.839659054036891e-09
-2.5500000000000016,3.1500000000000004,5.911172917155494e-09
-2.5000000000000018,3.1500000000000004,7.219922904975412e-09
