Time (t),P_PAni,P_TiO2
1.8918918918918919,0.9105360628726151,0.08946393712738483
1.896896896896897,0.9147750938206329,0.08522490617936693
1.901901901901902,0.9189206152002382,0.08107938479976178
1.906906906906907,0.9229716924183926,0.0770283075816074
1.911911911911912,0.926927412174158,0.07307258782584193
1.916916916916917,0.930786882664597,0.06921311733540293
1.921921921921922,0.934549233785826,0.06545076621417385
1.926926926926927,0.9382136173291781,0.061786382670821954
1.931931931931932,0.9417792071724272,0.05822079282757286
1.936936936936937,0.9452451994660357,0.0547548005339642
1.941941941941942,0.9486108128143795,0.05138918718562054
1.946946946946947,0.9518752884519094,0.048124711548090573
1.951951951951952,0.9550378904142138,0.04496210958578612
1.956956956956957,0.9580979057039384,0.04190209429606156
1.961961961961962,0.9610546444515288,0.038945355548471124
1.966966966966967,0.9639074400707597,0.03609255992924024
1.971971971971972,0.9666556494090138,0.03334435059098607
1.976976976976977,0.969298652892279,0.03070134710772104
1.981981981981982,0.9718358546648279,0.028164145335172055
1.986986986986987,0.974266682723553,0.025733317276446975
1.991991991991992,0.9765905890469214,0.023409410953078528
1.996996996996997,0.9788070497185252,0.021192950281474845
2.002002002002002,0.9809155650451958,0.01908443495480419
2.007007007007007,0.9829156596696587,0.017084340330341466
2.012012012012012,0.9848068826777002,0.015193117322299821
2.017017017017017,0.9865888076998258,0.013411192300174169
2.022022022022022,0.9882610330073825,0.011738966992617565
2.027027027027027,0.9898231816031272,0.01017681839687292
2.032032032032032,0.9912749013062196,0.008725098693780312
2.037037037037037,0.9926158648316209,0.00738413516837907
2.042042042042042,0.9938457698638775,0.006154230136122517
2.047047047047047,0.9949643391252779,0.005035660874722041
2.052052052052052,0.9959713204383641,0.004028679561635818
2.057057057057057,0.9968664867827838,0.0031335132172162963
2.062062062062062,0.9976496363464709,0.0023503636535292687
2.067067067067067,0.998320592571144,0.0016794074288560667
2.0720720720720722,0.9988792041921108,0.0011207958078891156
2.0770770770770772,0.9993253452723702,0.0006746547276298537
2.0820820820820822,0.9996589152310033,0.00034108476899668205
2.0870870870870872,0.9998798388658506,0.00012016113414935362
2.0920920920920922,0.999988066370465,1.1933629534915582e-05
2.0970970970970972,0.9999835733453409,1.642665465902203e-05
2.1021021021021022,0.9998663608034148,0.0001336391965851527
2.1071071071071072,0.999636455169837,0.0003635448301629759
2.1121121121121122,0.9992939082760142,0.0007060917239858045
2.1171171171171173,0.9988387973479241,0.001161202652075802
2.1221221221221223,0.9982712249887057,0.0017287750112943041
2.1271271271271273,0.9975913191555268,0.0024086808444733327
2.1321321321321323,0.9967992331307369,0.0032007668692630815
2.1371371371371373,0.9958951454873111,0.004104854512688876
2.1421421421421423,0.9948792600485902,0.00512073995140982
2.1471471471471473,0.9937518058423299,0.0062481941576700345
2.1521521521521523,0.9925130370490678,0.0074869629509321575
2.1571571571571573,0.9911632329448187,0.008836767055181433
2.1621621621621623,0.9897026978381126,0.010297302161887501
2.1671671671671673,0.9881317610013904,0.011868238998609677
2.1721721721721723,0.9864507765967697,0.013549223403230238
2.1771771771771773,0.984660123596201,0.015339876403799016
2.1821821821821823,0.9827602056960286,0.01723979430397129
2.1871871871871873,0.9807514512259803,0.019248548774019655
2.1921921921921923,0.9786343130526005,0.021365686947399484
2.1971971971971973,0.9764092684771539,0.023590731522846034
2.2022022022022023,0.9740768191280197,0.025923180871980336
2.2072072072072073,0.9716374908476005,0.028362509152399525
2.2122122122122123,0.9690918335737737,0.030908166426226152
2.2172172172172173,0.9664404212159103,0.03355957878408968
2.2222222222222223,0.9636838515254876,0.03631614847451237
2.2272272272272273,0.9608227459613298,0.03917725403867017
2.2322322322322323,0.9578577495495015,0.0421422504504984
2.2372372372372373,0.9547895307378894,0.04521046926211063
2.2422422422422423,0.9516187812455023,0.04838121875449781
2.2472472472472473,0.948346215906526,0.05165378409347392
2.2522522522522523,0.9449725725091672,0.05502742749083274
2.2572572572572573,0.9414986116293202,0.05850138837067963
2.2622622622622623,0.9379251164590995,0.06207488354090058
2.2672672672672673,0.9342528926302698,0.06574710736973018
2.2722722722722724,0.9304827680326216,0.06951723196737834
2.2772772772772774,0.9266155926273248,0.0733844073726752
2.2822822822822824,0.9226522382553084,0.0773477617446917
2.2872872872872874,0.9185935984407069,0.08140640155929317
2.2922922922922924,0.914440588189419,0.08555941181058113
2.2972972972972974,0.9101941437828219,0.089805856217178
2.3023023023023024,0.9058552225666916,0.09414477743330854
2.3073073073073074,0.90142480273537,0.09857519726462999
2.3123123123123124,0.8969038831112376,0.10309611688876244
2.3173173173173174,0.8922934829195299,0.10770651708047001
2.3223223223223224,0.8875946415585588,0.11240535844144117
2.3273273273273274,0.8828084183653823,0.11719158163461776
2.3323323323323324,0.8779358923769813,0.12206410762301859
2.3373373373373374,0.8729781620869955,0.12702183791300442
2.3423423423423424,0.8679363451980705,0.13206365480192958
2.3473473473473474,0.8628115783698759,0.13718842163012407
2.3523523523523524,0.8576050169628507,0.1423949830371492
2.3573573573573574,0.8523178347777303,0.14768216522226976
2.3623623623623624,0.846951223790917,0.15304877620908305
2.3673673673673674,0.8415063938857541,0.15849360611424584
2.3723723723723724,0.8359845725797619,0.16401542742023814
2.3773773773773774,0.8303870047478972,0.16961299525210277
2.3823823823823824,0.8247149523419022,0.1752850476580978
2.3873873873873874,0.8189696941058006,0.18103030589419938
2.3923923923923924,0.8131525252876103,0.18684747471238972
2.3973973973973974,0.8072647573473336,0.1927352426526664
2.4024024024024024,0.8013077176612939,0.19869228233870614
2.4074074074074074,0.7952827492228829,0.20471725077711717
2.4124124124124124,0.7891912103397877,0.21080878966021235
2.4174174174174174,0.7830344743277652,0.2169655256722348
2.4224224224224224,0.7768139292010331,0.2231860707989669
2.4274274274274275,0.7705309773593467,0.22946902264065333
2.4324324324324325,0.7641870352718331,0.235812964728167
2.4374374374374375,0.7577835331576528,0.24221646684234707
2.4424424424424425,0.7513219146635632,0.24867808533643665
2.4474474474474475,0.7448036365384522,0.25519636346154795
2.4524524524524525,0.7382301683049192,0.2617698316950808
2.4574574574574575,0.731602991927978,0.268397008072022
2.4624624624624625,0.7249236014809518,0.2750763985190482
2.4674674674674675,0.71819350280864,0.28180649719136003
2.4724724724724725,0.7114142131878309,0.2885857868121691
2.4774774774774775,0.704587260985237,0.29541273901476295
2.4824824824824825,0.6977141853129304,0.3022858146870697
2.4874874874874875,0.6907965356813547,0.3092034643186453
2.4924924924924925,0.6838358716499948,0.3161641283500053
2.4974974974974975,0.6768337624757783,0.3231662375242218
2.5025025025025025,0.6697917867592927,0.33020821324070737
2.5075075075075075,0.662711532088896,0.3372884679111041
2.5125125125125125,0.6555945946827995,0.3444054053172005
2.5175175175175175,0.6484425790292072,0.3515574209707926
2.5225225225225225,0.641257097524589,0.35874290247541085
2.5275275275275275,0.6340397701101718,0.36596022988982824
2.5325325325325325,0.6267922239067291,0.37320777609327094
2.5375375375375375,0.6195160928477531,0.3804839071522468
2.5425425425425425,0.6122130173110902,0.38778698268890976
2.5475475475475475,0.6048846437491231,0.3951153562508769
2.5525525525525525,0.5975326243175842,0.4024673756824157
2.5575575575575575,0.5901586165030832,0.4098413834969168
2.5625625625625625,0.5827642827494323,0.41723571725056774
2.5675675675675675,0.5753512900828542,0.42464870991714576
