Real_Space_X,Imaginary_Space_Y,Singularity_Magnitude_Z
-0.24999999999999845,-1.7499999999999998,0.02062514032701413
-0.1999999999999984,-1.7499999999999998,0.020780495491393262
-0.14999999999999836,-1.7499999999999998,0.020902995725859897
-0.09999999999999831,-1.7499999999999998,0.020991406351583957
-0.04999999999999827,-1.7499999999999998,0.021044821771500268
1.7763568394002505e-15,-1.7499999999999998,0.021062688912078797
0.0500000000000016,-1.7499999999999998,0.021044821771500265
0.10000000000000187,-1.7499999999999998,0.02099140635158395
0.15000000000000213,-1.7499999999999998,0.020902995725859897
0.20000000000000195,-1.7499999999999998,0.020780495491393252
0.2500000000000018,-1.7499999999999998,0.020625140327014117
0.30000000000000204,-1.7499999999999998,0.02043846279756215
0.3500000000000023,-1.7499999999999998,0.02022225587156719
0.40000000000000213,-1.7499999999999998,0.019978530837590058
0.45000000000000195,-1.7499999999999998,0.019709472403300454
0.5000000000000022,-1.7499999999999998,0.019417392744242215
0.5500000000000025,-1.7499999999999998,0.019104686149427508
0.6000000000000023,-1.7499999999999998,0.018773785709316614
0.6500000000000021,-1.7499999999999998,0.01842712323359381
0.7000000000000024,-1.7499999999999998,0.018067093297673364
0.7500000000000027,-1.7499999999999998,0.017696022022474844
0.8000000000000025,-1.7499999999999998,0.017316140912221084
