Position (x),Wave Amplitude (Psi)
-2.4108216432865732,0.008053541981880604
-2.4048096192384767,0.008150962679858665
-2.3987975951903806,0.008249561839737818
-2.3927855711422845,0.00834935371693279
-2.3867735470941884,0.008450352739300749
-2.3807615230460923,0.008552573509227276
-2.3747494989979963,0.008656030805737572
-2.3687374749498997,0.00876073958663321
-2.3627254509018036,0.008866714990654695
-2.3567134268537075,0.008973972339670257
-2.350701402805611,0.009082527140891068
-2.344689378757515,0.009192395089113225
-2.338677354709419,0.00930359206898696
-2.3326653306613228,0.009416134157313188
-2.3266533066132267,0.009530037625367905
-2.32064128256513,0.009645318941254673
-2.314629258517034,0.009761994772285551
-2.308617234468938,0.009880081987390885
-2.3026052104208414,0.009999597659558193
-2.2965931863727453,0.010120559068300537
-2.2905811623246493,0.010242983702154837
-2.284569138276553,0.010366889261210325
-2.278557114228457,0.01049229365966762
-2.272545090180361,0.010619215028428754
-2.2665330661322645,0.010747671717718536
-2.2605210420841684,0.010877682299737583
-2.2545090180360723,0.011009265571347538
-2.2484969939879758,0.011142440556788674
-2.2424849699398797,0.011277226510430385
-2.2364729458917836,0.011413642919555033
-2.2304609218436875,0.011551709507175363
-2.2244488977955914,0.011691446234886065
-2.218436873747495,0.01183287330574981
-2.212424849699399,0.01197601116721817
-2.2064128256513027,0.012120880514087946
-2.200400801603206,0.012267502291493195
-2.19438877755511,0.012415897697933428
-2.188376753507014,0.01256608818833854
-2.182364729458918,0.01271809547717071
-2.176352705410822,0.01287194154156388
-2.1703406813627257,0.0130276486245012
-2.164328657314629,0.01318523923803091
-2.158316633266533,0.013344736166521081
-2.152304609218437,0.013506162469953835
-2.1462925851703405,0.013669541487259304
-2.1402805611222444,0.013834896839689938
-2.1342685370741483,0.014002252434235713
-2.1282565130260522,0.014171632467080543
-2.122244488977956,0.014343061427100573
-2.1162324649298596,0.014516564099404774
-2.1102204408817635,0.014692165568918308
-2.1042084168336674,0.014869891224009378
-2.098196392785571,0.015049766760159818
-2.092184368737475,0.015231818183680097
-2.0861723446893787,0.015416071815469378
-2.0801603206412826,0.01560255429482092
-2.0741482965931866,0.0157912925832736
-2.06813627254509,0.015982313968509996
-2.062124248496994,0.01617564606830158
-2.056112224448898,0.016371316834501763
-2.0501002004008018,0.0165693545570871
-2.0440881763527052,0.016769787868247475
-2.038076152304609,0.01697264574652566
-2.032064128256513,0.017177957521007113
-2.026052104208417,0.017385752875560302
-2.020040080160321,0.017596061853128397
-2.0140280561122244,0.017808914860072883
-2.0080160320641283,0.018024342670569612
-2.002004008016032,0.01824237643105825
-1.9959919839679359,0.018463047664745314
-1.9899799599198398,0.018686388276161803
-1.9839679358717435,0.01891243055577597
-1.9779559118236474,0.019141207184661804
-1.971943887775551,0.01937275123922411
-1.965931863727455,0.019607096195980604
-1.9599198396793587,0.019844275936402013
-1.9539078156312626,0.020084324751810555
-1.9478957915831663,0.02032727734833784
-1.9418837675350702,0.020573168851942585
-1.9358717434869739,0.020822034813489192
-1.9298597194388778,0.02107391121388759
-1.9238476953907815,0.02132883446929541
-1.9178356713426854,0.021586841436382946
-1.911823647294589,0.021847969417661938
-1.905811623246493,0.022112256166878685
-1.899799599198397,0.02237973989447252
-1.8937875751503006,0.02265045927310023
-1.8877755511022045,0.022924453443227303
-1.8817635270541082,0.023201762018786896
-1.8757515030060121,0.023482425092907128
-1.8697394789579158,0.023766483243707785
-1.8637274549098197,0.02405397754016703
-1.8577154308617234,0.02434494954805919
-1.8517034068136273,0.024639441335964248
-1.845691382765531,0.02493749548135017
-1.839679358717435,0.025239155076728647
-1.8336673346693386,0.025544463735885498
-1.8276553106212425,0.0258534656001862
-1.8216432865731462,0.026166205344957942
-1.8156312625250501,0.026482728185948663
-1.8096192384769538,0.026803079885864414
-1.8036072144288577,0.027127306760985605
-1.7975951903807614,0.02745545568786349
-1.7915831663326653,0.027787574110097458
-1.7855711422845693,0.028123710045194483
-1.779559118236473,0.028463912091511452
-1.7735470941883769,0.028808229435281416
-1.7675350701402806,0.02915671185772504
-1.7615230460921845,0.029509409742247805
-1.7555110220440882,0.029866374081724555
-1.749498997995992,0.030227656485871886
-1.7434869739478958,0.03059330918870997
-1.7374749498997997,0.03096338505611441
-1.7314629258517034,0.03133793759345968
-1.7254509018036073,0.03171702095335478
-1.719438877755511,0.03210068994347272
-1.7134268537074149,0.03248900003447444
-1.7074148296593186,0.03288200736802888
-1.7014028056112225,0.03327976876492979
-1.6953907815631262,0.03368234173331093
-1.68937875751503,0.03408978447696051
-1.6833667334669338,0.03450215590373633
-1.6773547094188377,0.03491951563408255
-1.6713426853707416,0.03534192400964968
-1.6653306613226453,0.035769442102018725
-1.6593186372745492,0.03620213172153078
-1.653306613226453,0.0366400554262237
-1.6472945891783568,0.03708327653087656
-1.6412825651302605,0.0375318591161638
-1.6352705410821644,0.037985868037919854
-1.629258517034068,0.038445368936516074
-1.623246492985972,0.0389104282463509
-1.6172344689378757,0.03938111320545501
-1.6112224448897796,0.039857491865212404
-1.6052104208416833,0.04033963310019943
-1.5991983967935872,0.04082760661814245
-1.593186372745491,0.0413214829699963
-1.5871743486973948,0.04182133356014438
-1.5811623246492985,0.04232723065672238
-1.5751503006012024,0.042839247402066655
-1.5691382765531063,0.04335745782328921
-1.56312625250501,0.04388193684298046
-1.557114228456914,0.044412760290041424
-1.5511022044088176,0.044950004910647184
-1.5450901803607215,0.04549374837934264
-1.5390781563126252,0.04604406931027281
-1.5330661322645291,0.046601047268548655
-1.5270541082164328,0.04716476278175076
-1.5210420841683367,0.04773529735157175
-1.5150300601202404,0.04831273346559997
-1.5090180360721444,0.04889715460924531
-1.503006012024048,0.049488645277809676
-1.496993987975952,0.05008729098870305
-1.4909819639278556,0.050693178293807796
-1.4849699398797596,0.051306394791992053
-1.4789579158316633,0.051927029141774945
-1.4729458917835672,0.052555171074144584
-1.4669338677354709,0.053190911405531525
-1.4609218436873748,0.05383434205093876
-1.4549098196392787,0.05448555603723093
-1.4488977955911824,0.05514464751658399
-1.4428857715430863,0.05581171178009763
-1.43687374749499,0.056486845271572605
-1.4308617234468939,0.05717014560145428
-1.4248496993987976,0.057861711560945356
-1.4188376753507015,0.05856164313628879
-1.4128256513026052,0.059270041523224
-1.406813627254509,0.05998700914161747
-1.4008016032064128,0.06071264965027077
-1.3947895791583167,0.06144706796190727
-1.3887775551102204,0.062190370258340615
-1.3827655310621243,0.06294266400582617
-1.376753507014028,0.06370405797059868
-1.370741482965932,0.06447466223459744
-1.3647294589178356,0.06525458821138204
-1.3587174348697395,0.06604394866224032
-1.3527054108216432,0.06684285771249153
-1.346693386773547,0.06765143086798629
-1.340681362725451,0.06846978503180656
-1.3346693386773547,0.06929803852116734
-1.3286573146292586,0.07013631108452285
-1.3226452905811623,0.07098472391887985
-1.3166332665330662,0.07184339968732005
-1.31062124248497,0.07271246253673491
